Name,Type,Latitude,Longitude,City,Region
مكتبة الخروب,Library,36.2569928,6.6968823,Oum El Bouaghi,High Plateaus
ZAZA FOOD,Restaurant,35.8717135,7.1060672,Oum El Bouaghi,High Plateaus
مطعم و مسبح بولفخاد,Restaurant,36.2858763,6.518115,Oum El Bouaghi,High Plateaus
Le Grand Bleu,Restaurant,36.2591632,6.5867757,Oum El Bouaghi,High Plateaus
Hotel Emir,Hotel,36.3526752,6.6188674,Oum El Bouaghi,High Plateaus
Hotel El Kheir,Hotel,36.3518965,6.6256427,Oum El Bouaghi,High Plateaus
هشام,Tourist Attraction,36.3098928,6.6024961,Oum El Bouaghi,High Plateaus
مطعم علي بابا,Restaurant,36.0202743,6.5718838,Oum El Bouaghi,High Plateaus
حي المجاهد المتوفي ملول مسعود,Hotel,36.26214,6.4924751,Oum El Bouaghi,High Plateaus
Café La Montagne,Restaurant,36.3912283,6.6443404,Oum El Bouaghi,High Plateaus
عمي المنور,Restaurant,35.4318994,7.1473253,Oum El Bouaghi,High Plateaus
piano piano,Restaurant,36.3656954,6.6369354,Oum El Bouaghi,High Plateaus
Salle de lecture,Library,35.6769057,6.4826232,Oum El Bouaghi,High Plateaus
بيت الشباب الشمرة,Hotel,35.665624,6.6423212,Oum El Bouaghi,High Plateaus
دوار سدايرية,Hotel,36.3152184,7.5504926,Oum El Bouaghi,High Plateaus
الحي البلدي,Library,36.0379396,6.5690866,Oum El Bouaghi,High Plateaus
Les platanes,Restaurant,36.3517851,6.6127106,Oum El Bouaghi,High Plateaus
مكتبة رابحي,Library,35.2936703,7.3570041,Oum El Bouaghi,High Plateaus
الهرم,Tourist Attraction,36.3603678,6.6064707,Oum El Bouaghi,High Plateaus
مطعم سلطان الشام,Restaurant,35.8716032,7.0954602,Oum El Bouaghi,High Plateaus
Mont Sidi Ali Barda,Mountain,35.2210378,6.5430447,Oum El Bouaghi,High Plateaus
متحف مجمع المجاهد,Museum,36.114321,6.3545205,Oum El Bouaghi,High Plateaus
دار باديس,Hotel,35.629237,6.3797563,Oum El Bouaghi,High Plateaus
Resto,Restaurant,36.3615562,6.6436889,Oum El Bouaghi,High Plateaus
منزل محمد العيد الاشراف,Hotel,36.3733707,6.6263687,Oum El Bouaghi,High Plateaus
Benbelkacem dom.,Hotel,36.2637137,6.4826978,Oum El Bouaghi,High Plateaus
عبد الحق,Restaurant,36.3128195,6.6248151,Oum El Bouaghi,High Plateaus
فندق الرفيع,Hotel,36.2594671,6.5872489,Oum El Bouaghi,High Plateaus
مكتبة المنار,Library,35.8669457,7.8869255,Oum El Bouaghi,High Plateaus
Coloc bâtiment 1er,Restaurant,36.3485104,6.6001916,Oum El Bouaghi,High Plateaus
Pizzeria Roma,Restaurant,36.251162,6.5737763,Oum El Bouaghi,High Plateaus
Pizzeria Roma,Restaurant,36.2511356,6.5736899,Oum El Bouaghi,High Plateaus
Pizzeria Roma,Restaurant,36.2511092,6.5736338,Oum El Bouaghi,High Plateaus
Resto,Restaurant,36.2510923,6.5735754,Oum El Bouaghi,High Plateaus
Resto,Restaurant,36.2513434,6.5738155,Oum El Bouaghi,High Plateaus
المكتبة الرئيسية للمطالعة العمومية لولاية قسنطينة,Library,36.3430161,6.6061828,Oum El Bouaghi,High Plateaus
الخربة,Archaeological Site,36.1726403,6.3451472,Oum El Bouaghi,High Plateaus
الملعب البلدي,Stadium,36.1862377,6.3917605,Oum El Bouaghi,High Plateaus
Matico,Stadium,36.1191624,6.3541675,Oum El Bouaghi,High Plateaus
الهنشير,Archaeological Site,36.1478311,6.3565551,Oum El Bouaghi,High Plateaus
Djebel El Meguitla,Mountain,36.149209,6.3349385,Oum El Bouaghi,High Plateaus
Djebel Felten,Mountain,36.1841047,6.418483,Oum El Bouaghi,High Plateaus
Djebel- Boudjemlin,Mountain,36.2070873,6.3381874,Oum El Bouaghi,High Plateaus
Ezzouaghia,Mountain,36.1818203,6.354947,Oum El Bouaghi,High Plateaus
Ras Beghal,Mountain,36.1745977,6.371169,Oum El Bouaghi,High Plateaus
Oum Ethealbet,Mountain,36.1718263,6.3222348,Oum El Bouaghi,High Plateaus
El-Mesdour,Mountain,36.1866089,6.3242518,Oum El Bouaghi,High Plateaus
Aqueduc Romain,Archaeological Site,36.3501957,6.6175773,Oum El Bouaghi,High Plateaus
نزل طارق ابن زياد,Hotel,35.4330823,7.1441741,Oum El Bouaghi,High Plateaus
Resto,Restaurant,35.43077,7.1485857,Oum El Bouaghi,High Plateaus
Resto,Restaurant,35.4308389,7.1482592,Oum El Bouaghi,High Plateaus
Resto,Restaurant,35.4309125,7.1481349,Oum El Bouaghi,High Plateaus
نزل الكاهنة,Hotel,35.4330013,7.1446942,Oum El Bouaghi,High Plateaus
Resto,Restaurant,35.4310911,7.1480926,Oum El Bouaghi,High Plateaus
مطعم بوعطيل,Restaurant,35.4306823,7.1470202,Oum El Bouaghi,High Plateaus
Resto,Restaurant,35.4311686,7.1479608,Oum El Bouaghi,High Plateaus
Resto,Restaurant,35.4308517,7.1472001,Oum El Bouaghi,High Plateaus
بيغ بيتزا,Restaurant,36.3633163,6.6374876,Oum El Bouaghi,High Plateaus
ماجك رستورنت,Restaurant,36.3319243,6.583771,Oum El Bouaghi,High Plateaus
Market of Sertius,Archaeological Site,35.4846177,6.4667722,Oum El Bouaghi,High Plateaus
Albergue de Jeunesse Timgad,Hotel,35.4908011,6.4677897,Oum El Bouaghi,High Plateaus
نزل الكاهنة - Hôtel Elkahina,Hotel,35.4901541,6.4677139,Oum El Bouaghi,High Plateaus
Arc de Trajan,Archaeological Site,35.4850379,6.4671671,Oum El Bouaghi,High Plateaus
Triumphal arch,Archaeological Site,35.4864562,6.4639555,Oum El Bouaghi,High Plateaus
Capitolium,Archaeological Site,35.4834949,6.4666444,Oum El Bouaghi,High Plateaus
لارباع,Restaurant,35.3918801,6.3148869,Oum El Bouaghi,High Plateaus
تمثال سيدة السلام,Tourist Attraction,36.3804828,6.6184774,Oum El Bouaghi,High Plateaus
محلات الرئيس POSTE SUD,Shopping Mall,36.4441611,7.4309057,Oum El Bouaghi,High Plateaus
المعالج,Hotel,36.3279831,6.6637328,Oum El Bouaghi,High Plateaus
Tiddis,Restaurant,36.3630257,6.6085514,Oum El Bouaghi,High Plateaus
فندق الياسمين,Hotel,35.5838551,6.1980533,Oum El Bouaghi,High Plateaus
طبخ سوري,Restaurant,36.257562,6.7037365,Oum El Bouaghi,High Plateaus
Monement,Tourist Attraction,36.3751876,6.6136073,Oum El Bouaghi,High Plateaus
Pont lhballe,Tourist Attraction,36.3730219,6.6150686,Oum El Bouaghi,High Plateaus
Ritaj Mall,Tourist Attraction,36.2510347,6.5726897,Oum El Bouaghi,High Plateaus
قاعة حفلات الزفاف طبنة,Tourist Attraction,35.582181,6.1944315,Oum El Bouaghi,High Plateaus
مكتبة البصرة,Library,35.9695549,6.8708917,Oum El Bouaghi,High Plateaus
قاعة المنارة الحفلات,Tourist Attraction,36.3054158,6.6787334,Oum El Bouaghi,High Plateaus
Resto,Restaurant,35.4887521,6.4687434,Oum El Bouaghi,High Plateaus
اقامة جامعية علي منجلي 3,Hotel,36.2422963,6.5625273,Oum El Bouaghi,High Plateaus
دوبارة بسكرية,Restaurant,35.4949722,6.9245155,Oum El Bouaghi,High Plateaus
Hotel El Mountazeh,Hotel,36.2639727,6.6911222,Oum El Bouaghi,High Plateaus
قمة جبل كلتوم سيدي علي,Campground,35.2201397,6.5417641,Oum El Bouaghi,High Plateaus
باطيمات سيدي علي كيمل,Hotel,35.2175751,6.5426273,Oum El Bouaghi,High Plateaus
Sale du fétt,Hotel,36.0330336,6.5836111,Oum El Bouaghi,High Plateaus
Arena,Restaurant,36.2835642,6.5912108,Oum El Bouaghi,High Plateaus
منزل النوار شبيلي,Tourist Attraction,35.916256,7.3736124,Oum El Bouaghi,High Plateaus
Djebel Guellif,Mountain,35.8294425,6.987489,Oum El Bouaghi,High Plateaus
Resto,Restaurant,36.3076062,6.6270491,Oum El Bouaghi,High Plateaus
Resto,Restaurant,36.1610292,7.1392289,Oum El Bouaghi,High Plateaus
مطعم الداوي,Restaurant,35.5212687,7.1148785,Oum El Bouaghi,High Plateaus
مطعم الحوت,Restaurant,36.3564758,6.6514741,Oum El Bouaghi,High Plateaus
Resto,Restaurant,35.6164035,6.2454776,Oum El Bouaghi,High Plateaus
Resto,Restaurant,35.6045373,6.2251514,Oum El Bouaghi,High Plateaus
Resto,Restaurant,35.6168586,6.2456039,Oum El Bouaghi,High Plateaus
Theatre,Archaeological Site,35.4841709,6.4688551,Oum El Bouaghi,High Plateaus
Forum,Archaeological Site,35.4848096,6.4688325,Oum El Bouaghi,High Plateaus
آثار,Tourist Attraction,35.316461,7.2293272,Oum El Bouaghi,High Plateaus
Djalal,Restaurant,36.0296818,6.5805074,Oum El Bouaghi,High Plateaus
Bagoya,Restaurant,36.3698549,6.6150934,Oum El Bouaghi,High Plateaus
آثار قسنطينة,Hotel,36.37518,6.6138758,Oum El Bouaghi,High Plateaus
El Gusto,Restaurant,36.2626201,6.5892459,Oum El Bouaghi,High Plateaus
Pizza Turtles,Restaurant,36.2649333,6.5882693,Oum El Bouaghi,High Plateaus
Magic House,Restaurant,36.3363054,6.6140908,Oum El Bouaghi,High Plateaus
مشويات شتيليكي وعمي أحمد,Restaurant,35.623607,6.3707735,Oum El Bouaghi,High Plateaus
المكتبة المركزية,Library,35.633911,6.2759976,Oum El Bouaghi,High Plateaus
مركز الفروسية,Tourist Attraction,35.7109118,6.3237579,Oum El Bouaghi,High Plateaus
مسبح نصف أولمبي,Tourist Attraction,35.6690885,6.4247,Oum El Bouaghi,High Plateaus
kk,Forest,35.4070219,7.1276797,Oum El Bouaghi,High Plateaus
kk,Forest,35.4067791,7.127795,Oum El Bouaghi,High Plateaus
kk,Forest,35.4067311,7.127918,Oum El Bouaghi,High Plateaus
kk,Forest,35.4067774,7.1279922,Oum El Bouaghi,High Plateaus
kk,Forest,35.4068802,7.1279983,Oum El Bouaghi,High Plateaus
kk,Forest,35.4069845,7.1280023,Oum El Bouaghi,High Plateaus
hh,Forest,35.4072649,7.1276225,Oum El Bouaghi,High Plateaus
kk,Forest,35.4072916,7.1274393,Oum El Bouaghi,High Plateaus
kk,Forest,35.4072772,7.1275154,Oum El Bouaghi,High Plateaus
kk,Forest,35.4073577,7.1276579,Oum El Bouaghi,High Plateaus
kk,Forest,35.407371,7.1275377,Oum El Bouaghi,High Plateaus
kk,Forest,35.4073863,7.1274443,Oum El Bouaghi,High Plateaus
kk,Forest,35.4073387,7.1274723,Oum El Bouaghi,High Plateaus
kk,Forest,35.4073254,7.1275669,Oum El Bouaghi,High Plateaus
kk,Forest,35.4073254,7.1273135,Oum El Bouaghi,High Plateaus
kk,Forest,35.4073768,7.1273357,Oum El Bouaghi,High Plateaus
Pizza Time Turtle Tacos,Restaurant,36.3620638,6.6077805,Oum El Bouaghi,High Plateaus
Restaurant Igherssan,Restaurant,36.366694,6.6145823,Oum El Bouaghi,High Plateaus
Jbel Saresa,Mountain,35.4047573,6.2875378,Oum El Bouaghi,High Plateaus
Jbel Zana,Mountain,35.3720449,6.3276958,Oum El Bouaghi,High Plateaus
مطعم المدينة,Restaurant,36.2676664,6.6910518,Oum El Bouaghi,High Plateaus
Ain el Hofra,Mountain,36.3324824,7.3036336,Oum El Bouaghi,High Plateaus
Kef Sbihi,Mountain,36.3115288,7.3746103,Oum El Bouaghi,High Plateaus
Jbel el Ar Ara,Mountain,36.4764118,7.3119592,Oum El Bouaghi,High Plateaus
Kef Baba Aissa,Mountain,36.4652303,7.2918748,Oum El Bouaghi,High Plateaus
Jbel Mermoura,Mountain,36.4905934,7.1702098,Oum El Bouaghi,High Plateaus
Sersra,Mountain,36.4598806,7.1744799,Oum El Bouaghi,High Plateaus
Jbel el Sada,Mountain,36.3984874,7.2109794,Oum El Bouaghi,High Plateaus
Jbel Bouharath,Mountain,36.4963551,6.9803094,Oum El Bouaghi,High Plateaus
Jbel Besbes,Mountain,36.4482134,6.8738794,Oum El Bouaghi,High Plateaus
Ichmoussi,Mountain,35.3185395,6.5470576,Oum El Bouaghi,High Plateaus
Jbel Temachtaouin,Mountain,35.3070728,6.5770849,Oum El Bouaghi,High Plateaus
Jbel Bakhsour,Mountain,35.311956,6.5782356,Oum El Bouaghi,High Plateaus
Jbel Iehalkhouane,Mountain,35.340667,6.5030801,Oum El Bouaghi,High Plateaus
Koudiat Biloukda,Mountain,35.2454526,6.5346229,Oum El Bouaghi,High Plateaus
Koudiat el Meddaoura,Mountain,36.1402228,7.624737,Oum El Bouaghi,High Plateaus
Jbel el Himer,Mountain,36.2414826,7.721554,Oum El Bouaghi,High Plateaus
Ras Berda,Mountain,36.2273773,7.5441013,Oum El Bouaghi,High Plateaus
Ras el Arna,Mountain,36.2230582,7.5471994,Oum El Bouaghi,High Plateaus
Koudiat Touila,Mountain,36.2086248,7.5174943,Oum El Bouaghi,High Plateaus
Ras Dir,Mountain,36.2240788,7.5344972,Oum El Bouaghi,High Plateaus
Jbel Bouakaz,Mountain,36.2300198,7.6406703,Oum El Bouaghi,High Plateaus
Koudiat el Hamar,Mountain,36.2364711,7.7245372,Oum El Bouaghi,High Plateaus
Koudiat Bouib,Mountain,36.214821,7.7135663,Oum El Bouaghi,High Plateaus
Jbel Gachouchene,Mountain,36.2388584,7.6938298,Oum El Bouaghi,High Plateaus
Ras el Allia,Mountain,36.2269878,7.6049832,Oum El Bouaghi,High Plateaus
Draa Tigouesse,Mountain,36.133141,7.6502197,Oum El Bouaghi,High Plateaus
Draa Sdoud,Mountain,36.1313915,7.6319957,Oum El Bouaghi,High Plateaus
Koudiat Daghbouche,Mountain,36.0467956,7.7828905,Oum El Bouaghi,High Plateaus
Koudiat Daba,Mountain,36.0500031,7.7914193,Oum El Bouaghi,High Plateaus
Koudiat el Karma,Mountain,36.1044564,7.8227646,Oum El Bouaghi,High Plateaus
Trajan Hotel,Hotel,35.4897973,6.4682697,Oum El Bouaghi,High Plateaus
متحف تازولت,Museum,35.4814716,6.2576267,Oum El Bouaghi,High Plateaus
حديقة الحيوانات أولاد قاسم,Tourist Attraction,36.0513492,6.644526,Oum El Bouaghi,High Plateaus
بزينة,Mountain,36.2830852,7.4886919,Oum El Bouaghi,High Plateaus
sa3ed chway,Restaurant,36.3904998,6.6392518,Oum El Bouaghi,High Plateaus
Hdjar Echouef حجر الشواف,Tourist Attraction,36.5073183,7.0819669,Oum El Bouaghi,High Plateaus
Hôtel El Maghreb,Hotel,36.3667056,6.610904,Oum El Bouaghi,High Plateaus
عمار زهروري,Tourist Attraction,35.8305958,7.5890767,Oum El Bouaghi,High Plateaus
Chabket Magra,Mountain,35.6389429,5.1349591,Batna,High Plateaus
Djebel Amenasse,Mountain,35.7741863,5.5815772,Batna,High Plateaus
Kef Telkhemt,Mountain,35.7287158,5.7554708,Batna,High Plateaus
Djebel Boukhenchoub,Mountain,35.8040701,5.7793317,Batna,High Plateaus
Djebel Boutaleb,Mountain,35.7274323,5.3333975,Batna,High Plateaus
Mestaoua,Mountain,35.6919399,6.0037455,Batna,High Plateaus
Djebel Ich Ali,Mountain,35.4864291,6.1580493,Batna,High Plateaus
Barakat El Andalous,Hotel,35.9086513,5.2955604,Batna,High Plateaus
المكتبة البلدية,Library,34.8466988,5.7327841,Batna,High Plateaus
Praetorium,Archaeological Site,35.4901164,6.254729,Batna,High Plateaus
CEM Bouakal,Stadium,35.5408995,6.1691419,Batna,High Plateaus
Centre Commercial Zidani Hachani,Shopping Mall,35.5505429,6.1752093,Batna,High Plateaus
فندق حازم,Hotel,35.5566809,6.1788492,Batna,High Plateaus
Monument BENBOULAID,Tourist Attraction,35.5551507,6.1781369,Batna,High Plateaus
Djebel Bouarif,Mountain,35.613507,6.4385881,Batna,High Plateaus
Kef el Assa,Mountain,35.7624456,5.0878238,Batna,High Plateaus
ALIOUA,Restaurant,35.7799536,6.4169417,Batna,High Plateaus
Martyre Colonel Mohamed Amouri,Tourist Attraction,35.7751296,6.4121118,Batna,High Plateaus
Fontaine de Ain Yagout Thagouth,Archaeological Site,35.7743766,6.4195871,Batna,High Plateaus
Doubara,Restaurant,35.7765855,6.4140463,Batna,High Plateaus
Resto,Restaurant,35.7752669,6.4123557,Batna,High Plateaus
Djebel Boudjemaa Debbache,Mountain,35.9168686,5.2412857,Batna,High Plateaus
Ourmi,Mountain,35.9128191,5.268835,Batna,High Plateaus
Djebel Belghelaieme,Mountain,35.8090662,5.8137885,Batna,High Plateaus
Djebel Boughid,Mountain,35.8197266,5.844907,Batna,High Plateaus
Koudiet Haïhaïa,Mountain,35.8597715,5.68094,Batna,High Plateaus
Koudiet el Hamia,Mountain,35.8115939,5.7569655,Batna,High Plateaus
Ras Tafza,Mountain,35.8485567,5.7858568,Batna,High Plateaus
Theniet el Grien,Mountain,35.8076513,5.7827675,Batna,High Plateaus
Koudiet Masnouba,Mountain,35.9149281,5.6065885,Batna,High Plateaus
Djebel Tassa,Mountain,35.7686493,5.673639,Batna,High Plateaus
مطعم عائلي,Restaurant,35.555425,5.6103065,Batna,High Plateaus
مطعم,Restaurant,35.553797,5.6112259,Batna,High Plateaus
Le Cordon Bleu,Restaurant,34.852206,5.7413391,Batna,High Plateaus
Resto,Restaurant,34.8572451,5.7156482,Batna,High Plateaus
Resto,Restaurant,35.6463608,5.4588751,Batna,High Plateaus
Resto,Restaurant,35.6475572,5.4580469,Batna,High Plateaus
Resto,Restaurant,35.6482474,5.4585212,Batna,High Plateaus
Tichrirt,Mountain,35.7044641,5.5327956,Batna,High Plateaus
مطعم القبائل,Restaurant,35.5556257,6.1800092,Batna,High Plateaus
Resto,Restaurant,35.6898802,5.4425599,Batna,High Plateaus
Resto,Restaurant,35.7118627,5.4660849,Batna,High Plateaus
Resto,Restaurant,35.7125569,5.4672745,Batna,High Plateaus
Resto,Restaurant,35.7123912,5.466344,Batna,High Plateaus
Hôtel Karim,Hotel,35.5556099,6.1749409,Batna,High Plateaus
Djebel Drinine,Mountain,35.0716811,4.9511858,Batna,High Plateaus
Djebel Sahbana,Mountain,35.126349,4.9260374,Batna,High Plateaus
L'Alhambra,Restaurant,35.9212752,5.295748,Batna,High Plateaus
Grillades Ammar Debbabi,Restaurant,35.9183971,5.2956756,Batna,High Plateaus
مطعم,Restaurant,35.5207579,6.378932,Batna,High Plateaus
Hôtel d'Or,Hotel,35.3839648,5.9045882,Batna,High Plateaus
Resto,Restaurant,35.2465797,5.7006314,Batna,High Plateaus
Resto,Restaurant,35.2463256,5.7006207,Batna,High Plateaus
Resto,Restaurant,35.2462512,5.7006207,Batna,High Plateaus
Resto,Restaurant,35.8595141,6.0023654,Batna,High Plateaus
مكتبة البلدية,Library,35.6406848,5.9955349,Batna,High Plateaus
مطعم سياحي,Restaurant,35.5799043,6.0760256,Batna,High Plateaus
مطعم النخيل,Restaurant,34.7373014,5.4359363,Batna,High Plateaus
مطعم الوداد,Restaurant,34.8543041,5.7285266,Batna,High Plateaus
Resto,Restaurant,35.9269971,5.2959122,Batna,High Plateaus
Resto,Restaurant,35.9215207,5.2960216,Batna,High Plateaus
Resto,Restaurant,35.9149438,5.2956783,Batna,High Plateaus
restaurant de essibakh,Restaurant,35.9014547,5.9430976,Batna,High Plateaus
restaurant Hakim,Restaurant,35.6754666,5.6516078,Batna,High Plateaus
Sahara,Hotel,34.8563335,5.7283657,Batna,High Plateaus
Dar,Hotel,35.2158602,5.7177176,Batna,High Plateaus
مطعم باب الحارة,Restaurant,35.9767064,5.8119323,Batna,High Plateaus
فندق النسيم,Hotel,35.9762586,5.8148159,Batna,High Plateaus
بيت الشباب,Hotel,35.9739469,5.8199061,Batna,High Plateaus
فندق عراب,Hotel,35.9792966,5.8113332,Batna,High Plateaus
مطعم المسافرين,Restaurant,35.9769425,5.8097197,Batna,High Plateaus
مطعم الهضاب,Restaurant,35.976892,5.8102531,Batna,High Plateaus
Bibliothèque municipale,Library,35.978515,5.8069188,Batna,High Plateaus
Resto,Restaurant,35.977468,5.8042511,Batna,High Plateaus
jbel Khezouz,Mountain,35.3139451,6.4226315,Batna,High Plateaus
خيمة ذكرى,Restaurant,35.4003368,5.3511718,Batna,High Plateaus
Koudiet ben Chalek,Mountain,35.9279742,5.4612082,Batna,High Plateaus
Koudiet Sailal,Mountain,35.8071236,5.2907589,Batna,High Plateaus
Ras Boumarouane,Mountain,35.7844343,5.1010956,Batna,High Plateaus
Djebel Kenndour,Mountain,35.8921505,5.2124904,Batna,High Plateaus
Djebel el Battene,Mountain,35.8776938,5.1796318,Batna,High Plateaus
Djebel Kalaoune,Mountain,35.8772662,5.5869708,Batna,High Plateaus
Koudiet Kabre el Diahal,Mountain,35.8746929,5.5775294,Batna,High Plateaus
Koudiet Mimouna,Mountain,35.8758753,5.5664144,Batna,High Plateaus
Koudiet Tbarount,Mountain,35.8888448,5.6511722,Batna,High Plateaus
Koudiet Zarda,Mountain,35.882482,5.5961547,Batna,High Plateaus
Theniet Dayra,Mountain,35.8911395,5.5921207,Batna,High Plateaus
بنات الخبزات,Tourist Attraction,35.1178672,5.5997338,Batna,High Plateaus
القرية القديمة,Tourist Attraction,35.1253508,5.6105287,Batna,High Plateaus
عين القط,Tourist Attraction,35.1268186,5.6816054,Batna,High Plateaus
Djebel Fattas,Mountain,35.9861407,5.9925575,Batna,High Plateaus
Koudiet Oum Tiour,Mountain,35.8184604,5.9323137,Batna,High Plateaus
Djebel Ouasghane,Mountain,35.8168754,5.7744457,Batna,High Plateaus
Djebel Ouasghane,Mountain,35.8181517,5.7765731,Batna,High Plateaus
Djebel Tafouror,Mountain,35.8379273,5.7681588,Batna,High Plateaus
Koudiet Oum Laadoul,Mountain,35.9298869,5.8721795,Batna,High Plateaus
Resto,Restaurant,35.3666994,5.874962,Batna,High Plateaus
Hôtel Fesdis,Hotel,35.6172442,6.2471679,Batna,High Plateaus
المكتبة الاوراسية,Library,35.5644818,6.1506762,Batna,High Plateaus
المكتبة البلدية,Library,35.0689621,5.8449523,Batna,High Plateaus
حظيرة البلدية,Tourist Attraction,35.6875604,5.3755389,Batna,High Plateaus
مكتبة البلدية,Library,35.6861324,5.3778857,Batna,High Plateaus
Koudiat es Seteha,Mountain,35.711784,5.9686024,Batna,High Plateaus
Maison de jeunes Abdelkader Serai,Hotel,34.7280437,5.3869456,Batna,High Plateaus
ساحة عمومية,Tourist Attraction,34.7298401,5.385284,Batna,High Plateaus
مكتبة الشروق,Library,34.7271286,5.3839912,Batna,High Plateaus
Tata fatiha,Hotel,35.5394551,6.1665305,Batna,High Plateaus
Musée Lapidaire d'El Kantara,Museum,35.2209415,5.700887,Batna,High Plateaus
لميمي,Restaurant,35.8511685,5.2894846,Batna,High Plateaus
أسامة,Restaurant,35.8600824,5.2951029,Batna,High Plateaus
متحف العقيد سي الحواس,Museum,34.9489572,6.0088992,Batna,High Plateaus
مطعم,Restaurant,35.3005186,5.3037117,Batna,High Plateaus
Resto,Restaurant,35.3789356,5.8954234,Batna,High Plateaus
نزلت القطافي,Hotel,35.5465807,6.1797156,Batna,High Plateaus
